atualizacao,id_linha,uf,municipio,empreendimento,eixo,subeixo,modalidade,classificacao,estagio,valor_total_rs,execucao_fisica_pct,ano_prev_conclusao,tipo_executor,link,inclusao_novo_pac,fontes_financiamento,ministerio,atualizacao_str,municipio_upper
2026-03-01,6022,RS,Colinas,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,COLINAS
2026-03-01,6036,RS,Colorado,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,COLORADO
2026-03-01,6078,RS,Condor,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,CONDOR
2026-03-01,6100,RS,Constantina,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CONSTANTINA
2026-03-01,6126,RS,Coronel Bicaco,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CORONEL BICACO
2026-03-01,6144,RS,Coronel Pilar,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CORONEL PILAR
2026-03-01,6181,RS,Coxilha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,COXILHA
2026-03-01,6192,RS,Crissiumal,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CRISSIUMAL
2026-03-01,6197,RS,Cristal,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CRISTAL
2026-03-01,6209,RS,Cruz Alta,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,29.42,2026,Federal,,Seleção,OGU,MS,2026-03-01,CRUZ ALTA
2026-03-01,6212,RS,Cruzaltense,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CRUZALTENSE
2026-03-01,6220,RS,Cruzeiro do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,CRUZEIRO DO SUL
2026-03-01,6268,RS,David Canabarro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DAVID CANABARRO
2026-03-01,6276,RS,Derrubadas,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DERRUBADAS
2026-03-01,6284,RS,Dezesseis de Novembro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DEZESSEIS DE NOVEMBRO
2026-03-01,6293,RS,Dilermando de Aguiar,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DILERMANDO DE AGUIAR
2026-03-01,37173,RS,Dilermando de Aguiar,Unidade Odontológica Móvel (UOM) - 1 Veículo,Saúde,Atenção Primária,Seleção 2025 - Unidade Odontológica Móvel - UOM,Equipamento,Em execução,379890.0,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,DILERMANDO DE AGUIAR
2026-03-01,6325,RS,Dois Irmãos,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,DOIS IRMÃOS
2026-03-01,6327,RS,Dois Irmãos das Missões,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DOIS IRMÃOS DAS MISSÕES
2026-03-01,6332,RS,Dois Lajeados,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DOIS LAJEADOS
2026-03-01,6345,RS,Dom Feliciano,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DOM FELICIANO
2026-03-01,26038,RS,Dom Pedrito,Unidade Odontológica Móvel - UOM,Saúde,Atenção Primária,Seleção 2023 - Unidades Odontológicas Móveis - UOMs,Equipamento,Concluído,379890.0,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DOM PEDRITO
2026-03-01,6363,RS,Dona Francisca,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,DONA FRANCISCA
2026-03-01,6411,RS,Eldorado do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,ELDORADO DO SUL
2026-03-01,6427,RS,Encantado,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENCANTADO
2026-03-01,11817,RS,Encruzilhada do Sul,Combo de Unidade Básica de Saúde (UBS) - 2 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,316000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENCRUZILHADA DO SUL
2026-03-01,26219,RS,Encruzilhada do Sul,Unidade Odontológica Móvel - UOM,Saúde,Atenção Primária,Seleção 2023 - Unidades Odontológicas Móveis - UOMs,Equipamento,Concluído,379890.0,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENCRUZILHADA DO SUL
2026-03-01,6441,RS,Engenho Velho,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENGENHO VELHO
2026-03-01,6447,RS,Entre Rios do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENTRE RIOS DO SUL
2026-03-01,6449,RS,Entre-Ijuís,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ENTRE-IJUÍS
2026-03-01,6451,RS,Erebango,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,EREBANGO
2026-03-01,6453,RS,Erechim,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,35.3,2026,Federal,,Seleção,OGU,MS,2026-03-01,ERECHIM
2026-03-01,6459,RS,Ernestina,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ERNESTINA
2026-03-01,6461,RS,Erval Grande,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ERVAL GRANDE
2026-03-01,6463,RS,Erval Seco,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ERVAL SECO
2026-03-01,6467,RS,Esperança do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESPERANÇA DO SUL
2026-03-01,6479,RS,Espumoso,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESPUMOSO
2026-03-01,6481,RS,Estação,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESTAÇÃO
2026-03-01,6483,RS,Estância Velha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESTÂNCIA VELHA
2026-03-01,6487,RS,Estrela,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESTRELA
2026-03-01,6499,RS,Estrela Velha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ESTRELA VELHA
2026-03-01,6503,RS,Eugênio de Castro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,EUGÊNIO DE CASTRO
2026-03-01,6521,RS,Farroupilha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,27.78,2026,Federal,,Seleção,OGU,MS,2026-03-01,FARROUPILHA
2026-03-01,6533,RS,Faxinal do Soturno,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,FAXINAL DO SOTURNO
2026-03-01,6537,RS,Faxinalzinho,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,FAXINALZINHO
2026-03-01,6541,RS,Fazenda Vilanova,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,FAZENDA VILANOVA
2026-03-01,6555,RS,Feliz,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,FELIZ
2026-03-01,6617,RS,Formigueiro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,FORMIGUEIRO
2026-03-01,6631,RS,Forquetinha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,FORQUETINHA
2026-03-01,6659,RS,Frederico Westphalen,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,FREDERICO WESTPHALEN
2026-03-01,6697,RS,Garibaldi,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,GARIBALDI
2026-03-01,6701,RS,Garruchos,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GARRUCHOS
2026-03-01,6711,RS,Gaurama,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GAURAMA
2026-03-01,6727,RS,Gentil,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GENTIL
2026-03-01,6731,RS,Getúlio Vargas,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GETÚLIO VARGAS
2026-03-01,6735,RS,Giruá,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GIRUÁ
2026-03-01,6743,RS,Glorinha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GLORINHA
2026-03-01,6779,RS,Gramado,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GRAMADO
2026-03-01,6781,RS,Gramado dos Loureiros,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,GRAMADO DOS LOUREIROS
2026-03-01,6783,RS,Gramado Xavier,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GRAMADO XAVIER
2026-03-01,37197,RS,Gramado Xavier,Unidade Odontológica Móvel (UOM) - 1 Veículo,Saúde,Atenção Primária,Seleção 2025 - Unidade Odontológica Móvel - UOM,Equipamento,Em execução,379890.0,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,GRAMADO XAVIER
2026-03-01,11037,RS,Gravataí,Combo de Unidade Básica de Saúde (UBS) - 10 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,1580000.0,31.12,2026,Federal,,Seleção,OGU,MS,2026-03-01,GRAVATAÍ
2026-03-01,6797,RS,Guabiju,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GUABIJU
2026-03-01,13245,RS,Guaíba,Combo de Unidade Básica de Saúde (UBS) - 3 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,474000.0,13.73,2026,Federal,,Seleção,OGU,MS,2026-03-01,GUAÍBA
2026-03-01,6817,RS,Guaporé,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,GUAPORÉ
2026-03-01,6845,RS,Guarani das Missões,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,GUARANI DAS MISSÕES
2026-03-01,6897,RS,Harmonia,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,HARMONIA
2026-03-01,6905,RS,Herval,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,HERVAL
2026-03-01,6907,RS,Herveiras,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,HERVEIRAS
2026-03-01,6917,RS,Horizontina,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,HORIZONTINA
2026-03-01,6921,RS,Hulha Negra,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,HULHA NEGRA
2026-03-01,37200,RS,Hulha Negra,Unidade Odontológica Móvel (UOM) - 1 Veículo,Saúde,Atenção Primária,Seleção 2025 - Unidade Odontológica Móvel - UOM,Equipamento,Em execução,379890.0,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,HULHA NEGRA
2026-03-01,6923,RS,Humaitá,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,HUMAITÁ
2026-03-01,6933,RS,Ibarama,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IBARAMA
2026-03-01,6945,RS,Ibiaçá,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,IBIAÇÁ
2026-03-01,6963,RS,Ibiraiaras,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IBIRAIARAS
2026-03-01,6971,RS,Ibirapuitã,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IBIRAPUITÃ
2026-03-01,6975,RS,Ibirubá,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IBIRUBÁ
2026-03-01,6999,RS,Igrejinha,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,IGREJINHA
2026-03-01,7013,RS,Ijuí,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,35.3,2026,Federal,,Seleção,OGU,MS,2026-03-01,IJUÍ
2026-03-01,7023,RS,Ilópolis,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,ILÓPOLIS
2026-03-01,7031,RS,Imbé,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,5.89,2026,Federal,,Seleção,OGU,MS,2026-03-01,IMBÉ
2026-03-01,7041,RS,Imigrante,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IMIGRANTE
2026-03-01,7057,RS,Independência,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,INDEPENDÊNCIA
2026-03-01,7070,RS,Inhacorá,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,INHACORÁ
2026-03-01,7088,RS,Ipê,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,IPÊ
